"243290,7785303,24,forked,64 days 9 hrs ago,66,0x44997698...,Ê511692,--"
"243286,7785164,13,forked,64 days 10 hrs ago,98,0x814113c8...,Ê652400,--"
"243245,7783840,1,forked,64 days 14 hrs ago,128,0x694848c1...,Ê788183,--"
"243240,7783680,1,forked,64 days 15 hrs ago,128,0x9037f752...,Ê1003897,--"
"243234,7783490,3,forked,64 days 15 hrs ago,128,0x4f27c701...,Ê421676,Lighthouse/v4.4.1-2841f60"
"243234,7783488,1,forked,64 days 15 hrs ago,100,0xbdad3e2d...,Ê545179,Powered by __Allnodes"
"243222,7783104,1,forked,64 days 17 hrs ago,122,0xccc99c82...,Ê417078,--"
"243208,7782681,26,forked,64 days 18 hrs ago,128,0xf7f7be4b...,Ê290656,BridgetowerCapital"
"243207,7782648,25,forked,64 days 18 hrs ago,65,0xb51e2293...,Ê334776,BridgetowerCapital"
"243202,7782488,25,forked,64 days 19 hrs ago,128,0x3d7e9512...,Ê671746,RP-GP v1.11.0"
"243198,7782343,8,forked,64 days 19 hrs ago,128,0x1edb7eb5...,Ê46859,--"
"243189,7782065,18,forked,64 days 20 hrs ago,128,0xbcbda60d...,Ê422927,RP Bekin"
"243184,7781898,11,forked,64 days 21 hrs ago,128,0x8c7fbcc7...,Ê27677,--"
"243179,7781752,25,forked,64 days 21 hrs ago,65,0xeaebf7ea...,Ê650813,--"
"243114,7779674,27,forked,65 days 4 hrs ago,75,0xb3f3a0a7...,Ê316241,BridgetowerCapital"
"243105,7779378,19,forked,65 days 5 hrs ago,128,0x917f6c7f...,Ê124091,trizest"
"243101,7779257,26,forked,65 days 6 hrs ago,128,0x492bbe91...,Ê639548,____ Kiln.fi __&# ..."
"243099,7779176,9,forked,65 days 6 hrs ago,128,0x74068228...,Ê952265,Avado"
"243098,7779137,2,forked,65 days 6 hrs ago,102,0xc042aa28...,Ê316248,BridgetowerCapital"
"243092,7778958,15,forked,65 days 7 hrs ago,69,0x3c3a2a6d...,Ê862903,BridgetowerCapital"
"243087,7778799,16,forked,65 days 7 hrs ago,64,0x92eb35f0...,Ê1020606,--"
"243042,7777344,1,forked,65 days 12 hrs ago,128,0x85415f07...,Ê853831,Nimbus/v23.7.0-60f0a2-stateofus"
"243009,7776288,1,forked,65 days 15 hrs ago,128,0xd0208312...,Ê263723,--"
"242970,7775042,3,forked,65 days 20 hrs ago,67,0xd780a551...,Ê670114,--"
"242949,7774368,1,forked,65 days 22 hrs ago,128,0x1791d158...,Ê417689,--"
"242924,7773575,8,forked,66 days 1 hr ago,90,0x780859fc...,Ê21605,--"
"242915,7773281,2,forked,66 days 1 hr ago,128,0xe732f515...,Ê793522,--"
"242908,7773057,2,forked,66 days 2 hrs ago,128,0xae058c78...,Ê644019,____ Kiln.fi __&# ..."
"242903,7772906,11,forked,66 days 3 hrs ago,128,0xad0a2cf4...,Ê979663,--"
"242901,7772832,1,forked,66 days 3 hrs ago,64,0x69d6080f...,Ê249614,bloxstaking.com"
"242841,7770939,28,forked,66 days 9 hrs ago,74,0x7ea81d29...,Ê91873,Avado"
"242834,7770704,17,forked,66 days 10 hrs ago,104,0x1b21a052...,Ê29632,Stake Earn Relax __ stakefish"
"242821,7770287,16,forked,66 days 11 hrs ago,128,0x357ace7a...,Ê473612,--"
"242796,7769473,2,forked,66 days 14 hrs ago,128,0x23bc5f81...,Ê27712,--"
"242770,7768650,11,forked,66 days 17 hrs ago,128,0x7781e4b8...,Ê867659,Lodestar-v1.11.1/0c7c6a6"
"242768,7768593,18,forked,66 days 17 hrs ago,128,0x45693a56...,Ê925467,--"
"242765,7768482,3,forked,66 days 17 hrs ago,128,0x9063ddd4...,Ê1012273,X"
"242758,7768259,4,forked,66 days 18 hrs ago,128,0xd6123113...,Ê944829,--"
"242741,7767733,22,forked,66 days 20 hrs ago,121,0x1d58f1b2...,Ê334993,BridgetowerCapital"
"242740,7767699,20,forked,66 days 20 hrs ago,83,0xbb18bea0...,Ê597264,RP-BT v1.11.0"
"242739,7767661,14,forked,66 days 20 hrs ago,67,0x66f7aa22...,Ê392429,Lighthouse/v4.5.0-441fc16"
"242730,7767360,1,forked,66 days 21 hrs ago,128,0xde9cdfee...,Ê110777,--"
"242726,7767238,7,forked,66 days 22 hrs ago,128,0x711cb92e...,Ê803207,____ Kiln.fi __&# ..."
"242705,7766565,6,forked,67 days 23 mins ago,128,0x370c80e4...,Ê691382,Lodestar-v1.11.1/0c7c6a6"
"242701,7766462,31,forked,67 days 43 mins ago,65,0x08533753...,Ê316654,BridgetowerCapital"
"242661,7765175,24,forked,67 days 5 hrs ago,86,0x2bd04c63...,Ê1005547,A41"
"242659,7765105,18,forked,67 days 5 hrs ago,128,0x46dbc5c8...,Ê337749,Block by Stakely Lido006"
"242631,7764195,4,forked,67 days 8 hrs ago,128,0x92e2418e...,Ê514940,--"
"242622,7763930,27,forked,67 days 9 hrs ago,0,0x56bac7c9...,Ê980798,SDv1.4.0-EpochForge-v0"
"242572,7762328,25,forked,67 days 14 hrs ago,128,0x93142b05...,Ê844281,____ Kiln.fi __&# ..."
"242560,7761920,1,forked,67 days 15 hrs ago,128,0x4f626282...,Ê956993,--"
"242544,7761432,25,forked,67 days 17 hrs ago,128,0x3e137c15...,Ê22150,--"
"242544,7761408,1,forked,67 days 17 hrs ago,128,0xa4e52c24...,Ê687169,--"
"242530,7760962,3,forked,67 days 19 hrs ago,128,0x77c8fa35...,Ê507877,UDRI BAI FILIPE"
"242488,7759624,9,forked,67 days 23 hrs ago,69,0x2e53bb5d...,Ê316287,BridgetowerCapital"
"242479,7759329,2,forked,68 days 30 mins ago,128,0xec2fbeb7...,Ê1014445,--"
"242422,7757519,16,forked,68 days 6 hrs ago,128,0x8c648920...,Ê46870,--"
"242402,7756871,8,forked,68 days 8 hrs ago,83,0x6042302e...,Ê21545,--"
"242400,7756820,21,forked,68 days 8 hrs ago,128,0x4096e66a...,Ê579199,--"
"242386,7756357,6,forked,68 days 10 hrs ago,69,0x4feaa498...,Ê511660,--"
"242385,7756324,5,forked,68 days 10 hrs ago,105,0x6dfafdde...,Ê1019109,--"
"242384,7756292,5,forked,68 days 10 hrs ago,128,0xf31f3f3c...,Ê826920,--"
"242381,7756213,22,forked,68 days 10 hrs ago,68,0x0eacb00b...,Ê316428,BridgetowerCapital"
"242361,7755576,25,forked,68 days 13 hrs ago,69,0x413cee40...,Ê445466,RP-NL v1.11.0"
"242340,7754889,10,forked,68 days 15 hrs ago,128,0x83b47583...,Ê282794,EAT A BAG OF DICKS!!"
"242336,7754774,23,forked,68 days 15 hrs ago,128,0x07ca4350...,Ê110327,--"
"242329,7754551,24,forked,68 days 16 hrs ago,128,0x985030ff...,Ê614402,--"
"242315,7754080,1,forked,68 days 18 hrs ago,64,0xd3cb5a66...,Ê12581,Lighthouse/v4.2.0-c547a11"
"242304,7753728,1,forked,68 days 19 hrs ago,128,0x60ded8a6...,Ê94390,StakeHound __Allnodes"
"242296,7753478,7,forked,68 days 20 hrs ago,128,0xc7bed12f...,Ê166477,--"
"242294,7753427,20,forked,68 days 20 hrs ago,101,0x33f29399...,Ê771182,validating_from_DAppNode"
"242293,7753405,30,forked,68 days 20 hrs ago,75,0x4823a7ca...,Ê474601,validating_from_DAppNode"
"242272,7752720,17,forked,68 days 22 hrs ago,119,0x4abecbd8...,Ê334885,BridgetowerCapital"
"242272,7752704,1,forked,68 days 22 hrs ago,128,0x3e0e573d...,Ê810376,Lido __Allnodes"
"242269,7752636,29,forked,68 days 22 hrs ago,126,0xf418140c...,Ê910168,--"
"242249,7751969,2,forked,69 days 1 hr ago,128,0x43b6903b...,Ê944405,--"
"242183,7749877,22,forked,69 days 8 hrs ago,66,0x1ba369bd...,Ê510898,--"
"242145,7748640,1,forked,69 days 12 hrs ago,128,0x713d73d4...,Ê1003295,X"
"242123,7747960,25,forked,69 days 14 hrs ago,128,0xcbc75abc...,Ê920625,Avado"
"242110,7747543,24,forked,69 days 15 hrs ago,65,0x2725340e...,Ê244183,________"
"242096,7747096,25,forked,69 days 17 hrs ago,128,0xb9f3ce79...,Ê994935,validating_from_DAppNode"
"242095,7747060,21,forked,69 days 17 hrs ago,65,0x24439316...,Ê958838,Lighthouse/v4.5.0-441fc16"
"242080,7746584,25,forked,69 days 18 hrs ago,78,0xcef13e91...,Ê781434,--"
"242067,7746164,21,forked,69 days 20 hrs ago,94,0x79e27d99...,Ê139081,--"
"242065,7746110,31,forked,69 days 20 hrs ago,84,0x1e3bb1ac...,Ê332406,RP-GL v1.11.0"
"242053,7745716,21,forked,69 days 21 hrs ago,128,0x81e23b94...,Ê869813,RP Bekin"
"242044,7745433,26,forked,69 days 22 hrs ago,83,0xb9af9b8e...,Ê334769,BridgetowerCapital"
"242035,7745143,24,forked,69 days 23 hrs ago,128,0x777acdd4...,Ê567557,____ Kiln.fi __&# ..."
"242022,7744729,26,forked,70 days 1 hr ago,128,0xb151dba9...,Ê46858,--"
"242000,7744000,1,forked,70 days 3 hrs ago,90,0x5a399874...,Ê93970,StakeHound __Allnodes"
"241998,7743938,3,forked,70 days 3 hrs ago,84,0x84a38523...,Ê21580,--"
"241989,7743672,25,forked,70 days 4 hrs ago,72,0x51e1ba3f...,Ê33234,Lighthouse/v4.5.0-441fc16"
"241986,7743554,3,forked,70 days 5 hrs ago,107,0x8ad153ce...,Ê285399,EAT A BAG OF DICKS!!"
"241977,7743284,21,forked,70 days 5 hrs ago,126,0x594d1f69...,Ê995074,wagmi_frens"
"241942,7742148,5,forked,70 days 9 hrs ago,128,0x8f235551...,Ê619414,--"
"241927,7741694,31,forked,70 days 11 hrs ago,70,0x594072ea...,Ê316438,BridgetowerCapital"
"241916,7741331,20,forked,70 days 12 hrs ago,69,0x0033b228...,Ê809614,teku/v23.9.0"
"241903,7740905,10,forked,70 days 13 hrs ago,128,0x5a20e00a...,Ê108429,--"
"241868,7739793,18,forked,70 days 17 hrs ago,128,0x3fa14798...,Ê27691,--"
"241855,7739361,2,forked,70 days 19 hrs ago,87,0x1badc3b8...,Ê333945,RP-GL v1.11.0"
"241837,7738809,26,forked,70 days 20 hrs ago,128,0xbe3a9745...,Ê332098,BridgetowerCapital"
"241830,7738564,5,forked,70 days 21 hrs ago,128,0x5647a0ca...,Ê450671,--"
"241825,7738402,3,forked,70 days 22 hrs ago,128,0x13cb3e70...,Ê1418,--"
"241813,7738018,3,forked,70 days 23 hrs ago,128,0x551ade13...,Ê706605,--"
"241797,7737529,26,forked,71 days 1 hr ago,76,0x71ee020b...,Ê525106,lighthouse - gateway.fm"
"241790,7737288,9,forked,71 days 1 hr ago,65,0xabd232a4...,Ê410878,RP-BL v1.10.2 (netzrockoutyo)"
"241778,7736922,27,forked,71 days 3 hrs ago,80,0x8c0a54ea...,Ê427772,Legend"
"241767,7736565,22,forked,71 days 4 hrs ago,85,0x3745e0ac...,Ê904137,Nimbus/v23.10.0-8b07f4-stateofus"
"241767,7736558,15,forked,71 days 4 hrs ago,128,0x8886035f...,Ê965309,teku/v23.10.0"
"241758,7736263,8,forked,71 days 5 hrs ago,89,0xa793133d...,Ê205689,Yerba Mala Nunca Muere"
"241754,7736146,19,forked,71 days 5 hrs ago,67,0xf2e94dfa...,Ê978035,__ __ __ __ ..."
"241754,7736134,7,forked,71 days 5 hrs ago,124,0xc9d40806...,Ê118233,--"
"241751,7736033,2,forked,71 days 6 hrs ago,65,0xb7f0c5c8...,Ê166804,Lighthouse/v4.5.0-441fc16"
"241746,7735876,5,forked,71 days 6 hrs ago,108,0xb4f51db5...,Ê716222,--"
"241728,7735301,6,forked,71 days 8 hrs ago,128,0x30f6e336...,Ê551420,prylabs-lido"
"241721,7735091,20,forked,71 days 9 hrs ago,128,0x9c5a0d3a...,Ê869869,RP Bekin"
"241707,7734647,24,forked,71 days 10 hrs ago,66,0xd1ff342b...,Ê334740,BridgetowerCapital"
"241701,7734457,26,forked,71 days 11 hrs ago,66,0xd1bc93e5...,Ê884292,SDv1.4.2-senseinode.com"
"241698,7734360,25,forked,71 days 11 hrs ago,65,0x140f9856...,Ê48189,Information is ammunition!"
"241692,7734163,20,forked,71 days 12 hrs ago,128,0x588cadc4...,Ê995109,wagmi_frens"
"241670,7733465,26,forked,71 days 14 hrs ago,68,0x7b27e304...,Ê257373,Quentin did a magic trick"
"241664,7733248,1,forked,71 days 15 hrs ago,95,0xe3b6b52c...,Ê956331,Powered by __Allnodes"
"241633,7732270,15,forked,71 days 18 hrs ago,128,0x52b56118...,Ê206212,qubitpool"
"241623,7731937,2,forked,71 days 19 hrs ago,128,0xddf971f2...,Ê736407,--"
"241593,7730976,1,forked,71 days 23 hrs ago,128,0x34aca83e...,Ê587941,--"
"241571,7730298,27,forked,72 days 1 hr ago,128,0x2765c2e7...,Ê865383,--"
"241570,7730242,3,forked,72 days 1 hr ago,126,0xf76c7206...,Ê204786,--"
"241546,7729490,19,forked,72 days 3 hrs ago,67,0x31e6a8ba...,Ê1005332,A41"
"241531,7729023,32,forked,72 days 5 hrs ago,75,0xc441b749...,Ê722358,validating_from_DAppNode"
"241518,7728606,31,forked,72 days 6 hrs ago,128,0xa8f219df...,Ê27686,--"
"241506,7728209,18,forked,72 days 8 hrs ago,128,0x53812717...,Ê12082,the internet is coming 4 finance"
"241469,7727020,13,forked,72 days 12 hrs ago,128,0x7ee26b16...,Ê979797,--"
"241469,7727008,1,forked,72 days 12 hrs ago,92,0xf72c6688...,Ê983229,teku/v23.10.0"
"241465,7726896,17,forked,72 days 12 hrs ago,128,0x7c4be613...,Ê285358,EAT A BAG OF DICKS!!"
"241442,7726169,26,forked,72 days 15 hrs ago,128,0x1cd31768...,Ê546265,validating_from_DAppNode"
"241426,7725633,2,forked,72 days 16 hrs ago,70,0xabbb4e24...,Ê91673,Lighthouse/v4.4.1-2841f60"
"241406,7724994,3,forked,72 days 18 hrs ago,44,0xaa82a313...,Ê21539,--"
"241404,7724954,27,forked,72 days 19 hrs ago,128,0xd1fcc529...,Ê522024,Lodestar-v1.11.1/0c7c6a6"
"241382,7724232,9,forked,72 days 21 hrs ago,73,0x56345736...,Ê952431,Avado"
"241377,7724069,6,forked,72 days 22 hrs ago,128,0x035036d6...,Ê26806,and_tek"
"241374,7723989,22,forked,72 days 22 hrs ago,103,0xecce7286...,Ê511691,--"
"241370,7723863,24,forked,72 days 22 hrs ago,71,0x93db36d8...,Ê194818,Huzzah!"
"241368,7723797,22,forked,72 days 22 hrs ago,81,0x76799820...,Ê870905,Lighthouse/v4.5.0-441fc16"
"241366,7723727,16,forked,72 days 23 hrs ago,128,0x87409dcf...,Ê956978,--"
"241357,7723453,30,forked,73 days 5 mins ago,128,0x1e78c550...,Ê990167,--"
"241348,7723142,7,forked,73 days 1 hr ago,128,0xfe0b1714...,Ê995074,wagmi_frens"
"241337,7722812,29,forked,73 days 2 hrs ago,108,0x8f8f7a34...,Ê143460,--"
"241312,7721987,4,forked,73 days 4 hrs ago,128,0x3533c689...,Ê716233,--"
"241304,7721728,1,forked,73 days 5 hrs ago,128,0x54a1f0ed...,Ê189621,--"
"241293,7721402,27,forked,73 days 6 hrs ago,128,0x73cb4d8d...,Ê46868,--"
"241244,7719808,1,forked,73 days 12 hrs ago,80,0xbf33b194...,Ê35722,Instagram.com/alien"
"241243,7719780,5,forked,73 days 12 hrs ago,128,0x05cc0fe0...,Ê527315,--"
"241229,7719352,25,forked,73 days 13 hrs ago,128,0xb6dfe643...,Ê405274,--"
"241227,7719267,4,forked,73 days 14 hrs ago,69,0x6222a749...,Ê870682,validating_from_DAppNode"
"241217,7718970,27,forked,73 days 15 hrs ago,67,0x427d93b6...,Ê344216,BridgetowerCapital"
"241209,7718691,4,forked,73 days 15 hrs ago,128,0x3728f83f...,Ê728946,--"
"241199,7718385,18,forked,73 days 16 hrs ago,128,0x3e3621d8...,Ê995054,wagmi_frens"
"241197,7718304,1,forked,73 days 17 hrs ago,128,0xa51d8905...,Ê252488,Lido __Allnodes"
"241186,7717952,1,forked,73 days 18 hrs ago,128,0xbff1df70...,Ê910176,Lido __Allnodes"
"241181,7717820,29,forked,73 days 18 hrs ago,128,0x2938e1fc...,Ê13453,--"
"241179,7717758,31,forked,73 days 19 hrs ago,73,0xc368f3f9...,Ê352226,BridgetowerCapital"
"241170,7717440,1,forked,73 days 20 hrs ago,128,0x95fb02a7...,Ê285778,Lido __Allnodes"
"241151,7716832,1,forked,73 days 22 hrs ago,128,0xd5bfab14...,Ê358400,Lido __Allnodes"
"241146,7716697,26,forked,73 days 22 hrs ago,128,0x7200262d...,Ê602380,--"
"241145,7716662,23,forked,73 days 22 hrs ago,120,0xa378e21a...,Ê818948,SDv1.2.1-StaderGirnaar"
"241129,7716128,1,forked,74 days 30 mins ago,90,0xfc26570c...,Ê311151,Lido __Allnodes"
"241095,7715068,29,forked,74 days 4 hrs ago,70,0x513e779e...,Ê947928,senseinode.com"
"241090,7714880,1,forked,74 days 4 hrs ago,128,0x7b1a5c56...,Ê280224,Lido __Allnodes"
"241053,7713719,24,forked,74 days 8 hrs ago,64,0x179b3154...,Ê349793,BridgetowerCapital"
"241036,7713158,7,forked,74 days 10 hrs ago,128,0x0c555a1a...,Ê747381,--"
"241034,7713113,26,forked,74 days 10 hrs ago,72,0x0c069cf0...,Ê62892,<yourgraffiti>"
"241011,7712372,21,forked,74 days 13 hrs ago,67,0x034920c3...,Ê468864,__eth-docker__ ..."
"240994,7711822,15,forked,74 days 14 hrs ago,100,0x8c778511...,Ê16983,I-Eat-ZeBrains"
"240981,7711415,24,forked,74 days 16 hrs ago,116,0xed550361...,Ê689269,Lighthouse/v4.5.0-441fc16"
"240955,7710563,4,forked,74 days 19 hrs ago,88,0x9f1a70ee...,Ê21607,--"
"240950,7710425,26,forked,74 days 19 hrs ago,84,0x02e4c813...,Ê899797,Cryptostake.com"
"240942,7710167,24,forked,74 days 20 hrs ago,103,0xc9dda99c...,Ê945599,Shadowy Super-Coders"
"240940,7710098,19,forked,74 days 20 hrs ago,128,0x432b4fef...,Ê583825,RP-XS v1.11.0 (i __ cbh+fch)"
"240929,7709732,5,forked,74 days 21 hrs ago,128,0xc6bd4533...,Ê480602,the internet is coming 4 finance"
"240909,7709091,4,forked,74 days 23 hrs ago,128,0x467fc01a...,Ê449442,--"
"240906,7708992,1,forked,75 days 18 mins ago,128,0x4c7a863e...,Ê907733,Lido __Allnodes"
"240887,7708404,21,forked,75 days 2 hrs ago,71,0x9a2aa919...,Ê88425,Powered"
"240883,7708284,29,forked,75 days 2 hrs ago,84,0x12d3979c...,Ê351984,RP-GN v1.11.0"
"240873,7707961,26,forked,75 days 3 hrs ago,77,0x4cca812e...,Ê5927,Nimbus/v23.8.0-d014d0-stateofus"
"240867,7707750,7,forked,75 days 4 hrs ago,128,0xb22f3aec...,Ê46869,--"
"240864,7707663,16,forked,75 days 4 hrs ago,128,0x8f323624...,Ê56050,Bekin on the beacon"
"240835,7706722,3,forked,75 days 7 hrs ago,128,0x5b54a4df...,Ê956704,--"
"240832,7706624,1,forked,75 days 8 hrs ago,128,0x1b6e2ccb...,Ê387931,Lido __Allnodes"
"240829,7706558,31,forked,75 days 8 hrs ago,67,0x3d843279...,Ê421513,Lighthouse/v4.4.1-2841f60"
"240817,7706153,10,forked,75 days 9 hrs ago,128,0x38a72f1e...,Ê217502,--"
"240812,7706008,25,forked,75 days 10 hrs ago,128,0x5f649f02...,Ê900116,Lighthouse/v4.5.0-441fc16"
"240791,7705337,26,forked,75 days 12 hrs ago,67,0x25b7a780...,Ê514889,Lighthouse/v4.4.1-2841f60"
"240791,7705312,1,forked,75 days 12 hrs ago,128,0x7be8b620...,Ê794636,--"
"240789,7705265,18,forked,75 days 12 hrs ago,128,0x7f1743ba...,Ê188939,___________ ..."
"240789,7705250,3,forked,75 days 12 hrs ago,128,0x3624cb64...,Ê285431,EAT A BAG OF DICKS!!"
"240784,7705111,24,forked,75 days 13 hrs ago,128,0x2c503b3a...,Ê308543,--"
"240782,7705037,14,forked,75 days 13 hrs ago,128,0xc509b507...,Ê596860,--"
"240776,7704838,7,forked,75 days 14 hrs ago,128,0x478b3651...,Ê685319,--"
"240768,7704591,16,forked,75 days 14 hrs ago,109,0xbebb0337...,Ê559964,CryptoManufaktur-Lido"
"240762,7704408,25,forked,75 days 15 hrs ago,64,0x94559a8f...,Ê872656,RP-NL v1.11.0"
"240751,7704049,18,forked,75 days 16 hrs ago,128,0x013c9ca9...,Ê46854,--"
"240743,7703788,13,forked,75 days 17 hrs ago,128,0x55161487...,Ê336980,--"
"240729,7703346,19,forked,75 days 19 hrs ago,128,0x2b824e46...,Ê592774,RP-GP v1.10.1"
"240722,7703113,10,forked,75 days 19 hrs ago,128,0xe95abe03...,Ê186335,--"
"240716,7702941,30,forked,75 days 20 hrs ago,128,0x785dd0ca...,Ê635991,Lighthouse/v4.5.0-441fc16"
"240713,7702844,29,forked,75 days 20 hrs ago,65,0x6be34205...,Ê400935,Lighthouse/v4.4.1-2841f60"
"240713,7702827,12,forked,75 days 20 hrs ago,128,0x193c6abc...,Ê712620,MarsProtocol"
"240708,7702674,19,forked,75 days 21 hrs ago,128,0xb99fd76b...,Ê779979,--"
"240704,7702532,5,forked,75 days 21 hrs ago,128,0x8969715d...,Ê722787,--"
"240699,7702378,11,forked,75 days 22 hrs ago,67,0x4bab7b87...,Ê412138,ad astra"
"240677,7701688,25,forked,76 days 38 mins ago,105,0x04efc4b0...,Ê599230,teku/v23.9.0"
"240675,7701602,3,forked,76 days 56 mins ago,128,0x6eff6f3b...,Ê987520,____ Kiln.fi __&# ..."
"240622,7699906,3,forked,76 days 6 hrs ago,128,0xa489bbe1...,Ê16963,Lighthouse/v4.5.0-441fc16"
"240609,7699516,29,forked,76 days 7 hrs ago,64,0x6b7d8ab5...,Ê777592,RP-GL v1.11.0 (-~=baronar=~-)"
"240606,7699392,1,forked,76 days 8 hrs ago,128,0x53229faa...,Ê934565,--"
"240605,7699361,2,forked,76 days 8 hrs ago,128,0xcf0c4add...,Ê450939,Nethermind for Lido"
"240597,7699110,7,forked,76 days 9 hrs ago,59,0x141b2d52...,Ê7518,--"
"240576,7698434,3,forked,76 days 11 hrs ago,128,0xb031f465...,Ê561130,--"
"240551,7697656,25,forked,76 days 14 hrs ago,87,0x4ddd61fc...,Ê946204,--"
"240549,7697568,1,forked,76 days 14 hrs ago,128,0x8ce298a4...,Ê710215,Lido __Allnodes"
"240539,7697275,28,forked,76 days 15 hrs ago,128,0x5143e464...,Ê607299,--"
"240522,7696721,18,forked,76 days 17 hrs ago,128,0xa10154df...,Ê27689,--"
"240512,7696408,25,forked,76 days 18 hrs ago,68,0x4d65b640...,Ê562898,--"
"240507,7696249,26,forked,76 days 18 hrs ago,128,0xe1a737bf...,Ê509977,Lighthouse/v4.0.1-a53830f"
"240507,7696224,1,forked,76 days 18 hrs ago,74,0x6ab94e88...,Ê349736,Lido __Allnodes"
"240497,7695927,24,forked,76 days 19 hrs ago,128,0x9bbaf14f...,Ê943920,--"
"240497,7695908,5,forked,76 days 19 hrs ago,128,0x60eee5b4...,Ê443457,--"
"240486,7695553,2,forked,76 days 21 hrs ago,68,0x09e98f8e...,Ê867759,--"
"240472,7695133,30,forked,76 days 22 hrs ago,89,0xd4819aff...,Ê987582,Nimbus/v23.10.0-8b07f4-stateofus"
"240459,7694697,10,forked,76 days 23 hrs ago,66,0x6c6c09cd...,Ê2327,Rufus Rufus Rufus Rufus Rufus"
"240452,7694494,31,forked,77 days 38 mins ago,70,0x18675891...,Ê747909,RP-NL v1.10.2 gw:660492ffb371"
"240450,7694424,25,forked,77 days 52 mins ago,125,0xed14f2b9...,Ê903334,Lodestar-v1.11.1/0c7c6a6"
"240448,7694351,16,forked,77 days 1 hr ago,83,0xba731d03...,Ê380197,Stakin (https://stakin.com)"
"240433,7693878,23,forked,77 days 2 hrs ago,64,0x3cbb5ea1...,Ê914264,--"
"240422,7693518,15,forked,77 days 3 hrs ago,128,0xed4ce1ba...,Ê94876,--"
"240411,7693178,27,forked,77 days 5 hrs ago,72,0xbee65073...,Ê351983,RP-GN v1.11.0"
"240400,7692800,1,forked,77 days 6 hrs ago,70,0x120e0638...,Ê953531,Powered by __Allnodes"
"240399,7692778,11,forked,77 days 6 hrs ago,91,0x1839258a...,Ê21566,--"
"240375,7692000,1,forked,77 days 8 hrs ago,128,0xdc6188ff...,Ê712502,MarsProtocol"
"240374,7691968,1,forked,77 days 9 hrs ago,99,0x2ffad4da...,Ê857241,Nimbus/v23.7.0-60f0a2-stateofus"
"240358,7691456,1,forked,77 days 10 hrs ago,128,0xc5bfbd4a...,Ê989850,--"
"240350,7691200,1,forked,77 days 11 hrs ago,109,0x0f8092dc...,Ê763675,Rocket Pool __Allnodes"
"240329,7690531,4,forked,77 days 13 hrs ago,128,0xf5e21f37...,Ê166677,Quentin did a magic trick"
"240329,7690529,2,forked,77 days 13 hrs ago,128,0x58dc4a75...,Ê938930,--"
"240307,7689849,26,forked,77 days 16 hrs ago,128,0x8470b4f6...,Ê916177,--"
"240293,7689399,24,forked,77 days 17 hrs ago,128,0x3084da4b...,Ê435146,--"
"240270,7688642,3,forked,77 days 20 hrs ago,70,0xaaedd588...,Ê17211,Jesus Abel Elizalde Beltran"
"240248,7687960,25,forked,77 days 22 hrs ago,128,0xbf11b346...,Ê704556,Lodestar-v1.11.1/0c7c6a6"
"240243,7687800,25,forked,77 days 22 hrs ago,81,0x592a2286...,Ê864,Lighthouse/v4.0.1-a53830f"
"240225,7687200,1,forked,78 days 56 mins ago,128,0x2a42a70b...,Ê788293,--"
"240222,7687104,1,forked,78 days 1 hr ago,128,0x340e355b...,Ê588493,RP-BS v1.10.2 (Lodestar)"
"240200,7686400,1,forked,78 days 3 hrs ago,128,0x72c192ad...,Ê857950,Nimbus/v23.7.0-60f0a2-stateofus"
"240172,7685513,10,forked,78 days 6 hrs ago,128,0x1f044de6...,Ê473608,--"
"240150,7684800,1,forked,78 days 8 hrs ago,115,0xdab7ad10...,Ê285010,Lido __Allnodes"
"240145,7684665,26,forked,78 days 9 hrs ago,128,0x0b5c2f8f...,Ê487563,--"
"240138,7684419,4,forked,78 days 10 hrs ago,128,0x031142c6...,Ê325623,RP-BN v1.10.1 (RocketPoolRocket)"
"240138,7684416,1,forked,78 days 10 hrs ago,128,0xde945275...,Ê772439,Simply Staking"
"240134,7684304,17,forked,78 days 10 hrs ago,74,0x5689611a...,Ê171892,Avado"
"240134,7684289,2,forked,78 days 10 hrs ago,128,0x126fcc68...,Ê460768,--"
"240121,7683872,1,forked,78 days 12 hrs ago,81,0xc28f9a49...,Ê276477,Lido __Allnodes"
"240053,7681705,10,forked,78 days 19 hrs ago,78,0xa45a1d8e...,Ê759379,____ Kiln.fi __&# ..."
"240045,7681452,13,forked,78 days 20 hrs ago,85,0x8d2d38e8...,Ê471033,validating_from_DAppNode"
"240032,7681048,25,forked,78 days 21 hrs ago,95,0x4477dfb7...,Ê486627,--"
"240027,7680865,2,forked,78 days 22 hrs ago,128,0x8a1e3f5d...,Ê850092,Lighthouse/v4.4.1-2841f60"
"240025,7680824,25,forked,78 days 22 hrs ago,128,0xabe5ff18...,Ê239931,--"
"240022,7680704,1,forked,78 days 22 hrs ago,128,0x208dd844...,Ê512194,--"
"240020,7680671,32,forked,78 days 22 hrs ago,128,0x8f5efa5b...,Ê54180,--"
"239984,7679495,8,forked,79 days 2 hrs ago,65,0xd2ed9109...,Ê863757,--"
"239976,7679232,1,forked,79 days 3 hrs ago,128,0x112fcbe5...,Ê258916,Lido __Allnodes"
"239965,7678883,4,forked,79 days 4 hrs ago,128,0xf44a1556...,Ê523925,Lodestar-v1.11.1/0c7c6a6"
